State,State_abbr,County,FIPS,Population,Sum of LALOWI1_10,Average of MedianFamilyIncome,Sum of TractWhite,FD%,%White,%Minority
Kentucky,KY,Jessamine,21113,48586,3184.829149,60016.88889,45147,0.065550347,0.929218293,0.070781707
Kentucky,KY,Johnson,21115,23356,309.9368671,42026.16667,22976,0.013270118,0.983730091,0.016269909
Kentucky,KY,Kenton,21117,159720,11345.11565,63007.85366,145394,0.071031278,0.910305535,0.089694465
Kentucky,KY,Knott,21119,16346,66.11221503,41074,16067,0.00404455,0.982931604,0.017068396
Kentucky,KY,Knox,21121,31883,5774.044642,32647.75,30967,0.181101046,0.971269956,0.028730044
Kentucky,KY,Larue,21123,14193,1057.11161,49415,13329,0.074481196,0.939124921,0.060875079
Kentucky,KY,Laurel,21125,58849,7101.788933,44378.15385,57112,0.120678158,0.970483781,0.029516219
Kentucky,KY,Lawrence,21127,15860,551.3463093,40539.4,15621,0.034763323,0.984930643,0.015069357
Kentucky,KY,Lee,21129,7887,1.105160327,31413.33333,7607,0.000140124,0.964498542,0.035501458
Kentucky,KY,Leslie,21131,11310,191.8956718,39903.33333,11179,0.016966903,0.98841733,0.01158267
Kentucky,KY,Letcher,21133,24519,0,46979.42857,24215,0,0.987601452,0.012398548
Kentucky,KY,Lewis,21135,13870,119.3281986,36404.25,13711,0.008603331,0.98853641,0.01146359
Kentucky,KY,Lincoln,21137,24742,2567.96875,42218,23555,0.103789861,0.952024897,0.047975103
Kentucky,KY,Livingston,21139,9519,617.100775,50379.5,9318,0.06482832,0.978884337,0.021115663
Kentucky,KY,Logan,21141,26835,1269.960707,48201.66667,24187,0.047324789,0.901322899,0.098677101
Kentucky,KY,Lyon,21143,8314,85.67219615,37853.33333,7729,0.01030457,0.929636757,0.070363243
Kentucky,KY,Madison,21151,82916,9410.676679,54008.73684,75926,0.113496511,0.915697815,0.084302185
Kentucky,KY,Magoffin,21153,13333,120.0815897,36559.75,13149,0.009006344,0.986199655,0.013800345
Kentucky,KY,Marion,21155,19820,487.7457208,47013.5,17454,0.024608765,0.880625631,0.119374369
Kentucky,KY,Marshall,21157,31448,622.0410116,58240,30900,0.019779986,0.982574409,0.017425591
Kentucky,KY,Martin,21159,12929,3.113178492,34557.66667,11889,0.00024079,0.919560678,0.080439322
Kentucky,KY,Mason,21161,17490,1442.327605,51374.4,15801,0.082465844,0.903430532,0.096569468
Kentucky,KY,McCracken,21145,65565,7642.321275,51276.47059,55762,0.116560989,0.850484252,0.149515748
Kentucky,KY,McCreary,21147,18306,273.152137,27205.5,16724,0.014921454,0.913580247,0.086419753
Kentucky,KY,McLean,21149,9531,20.38753385,51571,9302,0.002139076,0.97597314,0.02402686
Kentucky,KY,Meade,21163,28602,2656.643337,47700,26427,0.092883132,0.923956367,0.076043633
Kentucky,KY,Menifee,21165,6306,46.94077483,39196.5,6088,0.007443827,0.965429749,0.034570251
Kentucky,KY,Mercer,21167,21331,950.2558978,54437.8,19789,0.044548118,0.927710843,0.072289157
Kentucky,KY,Metcalfe,21169,10099,53.93058857,41946.66667,9774,0.005340191,0.967818596,0.032181404
Kentucky,KY,Monroe,21171,10963,153.8313204,40012.25,10431,0.014031864,0.951473137,0.048526863
Kentucky,KY,Montgomery,21173,26499,1450.60304,46640.83333,25031,0.054741803,0.944601683,0.055398317
Kentucky,KY,Morgan,21175,13923,716.3446249,37911.4,13124,0.051450451,0.942612943,0.057387057
Kentucky,KY,Muhlenberg,21177,31499,1881.546413,46719,29514,0.059733528,0.936982126,0.063017874
Kentucky,KY,Nelson,21179,43437,651.3740276,53408.55556,39932,0.014995834,0.919308424,0.080691576
Kentucky,KY,Nicholas,21181,7135,13.48464921,51148.5,6983,0.00188993,0.978696566,0.021303434
Kentucky,KY,Ohio,21183,23842,888.4946265,45704.14286,22944,0.037265944,0.962335375,0.037664625
Kentucky,KY,Oldham,21185,60316,3962.135441,96991.85714,54904,0.065689625,0.910272564,0.089727436
Kentucky,KY,Owen,21187,10841,461.4040694,54675.66667,10470,0.042561025,0.965778065,0.034221935
Kentucky,KY,Owsley,21189,4755,23.82566391,39974.5,4692,0.005010655,0.986750789,0.013249211
Kentucky,KY,Pendleton,21191,14877,35.50521351,57746.66667,14603,0.002386584,0.981582308,0.018417692
Kentucky,KY,Perry,21193,28712,81.96069631,41375.5,27706,0.00285458,0.964962385,0.035037615
Kentucky,KY,Pike,21195,65024,32.49065274,41448.21053,63718,0.000499672,0.979915108,0.020084892
Kentucky,KY,Powell,21197,12613,1.515973879,45565,12321,0.000120191,0.976849282,0.023150718
Kentucky,KY,Pulaski,21199,63063,5052.272608,42795.85714,60625,0.080114689,0.961340247,0.038659753
Kentucky,KY,Robertson,21201,2282,802.790065,45543,2241,0.351792316,0.982033304,0.017966696
Kentucky,KY,Rockcastle,21203,17056,32.25967215,41241.25,16783,0.001891397,0.983993902,0.016006098
Kentucky,KY,Rowan,21205,23333,102.4756907,50642.5,22420,0.004391878,0.96087087,0.03912913
Kentucky,KY,Russell,21207,17565,72.99562443,39498.2,16943,0.004155743,0.964588671,0.035411329
Kentucky,KY,Scott,21209,47173,4523.614385,75471.5,42405,0.095894143,0.898925233,0.101074767
Kentucky,KY,Shelby,21211,42074,342.6336207,73094.44444,35943,0.008143595,0.854280553,0.145719447
Kentucky,KY,Simpson,21213,17327,1309.956675,52967.75,15118,0.075602047,0.87251111,0.12748889
Kentucky,KY,Spencer,21215,17061,0,69462.25,16419,0,0.962370318,0.037629682
Kentucky,KY,Taylor,21217,24512,758.0944822,43754.2,22539,0.030927484,0.919508812,0.080491188
Kentucky,KY,Todd,21219,12460,27.28270219,50483,11093,0.002189623,0.890288925,0.109711075
Kentucky,KY,Trigg,21221,14339,495.4206022,33284.8,12781,0.034550569,0.891345282,0.108654718
Kentucky,KY,Trimble,21223,8809,122.1608982,58638,8492,0.013867737,0.964014077,0.035985923
Kentucky,KY,Union,21225,15007,2642.474761,47273,12824,0.176082812,0.854534551,0.145465449
Kentucky,KY,Warren,21227,113792,5899.222427,55990.66667,95167,0.051842154,0.83632417,0.16367583
Kentucky,KY,Washington,21229,11717,940.3079712,49768,10643,0.080251598,0.908338312,0.091661688
Kentucky,KY,Wayne,21231,20813,1852.372253,35272.6,19805,0.089000733,0.951568731,0.048431269
Kentucky,KY,Webster,21233,13621,111.1464188,55241.5,12449,0.008159931,0.913956391,0.086043609
Kentucky,KY,Whitley,21235,35637,1400.304572,38851.375,34704,0.039293559,0.973819345,0.026180655
Kentucky,KY,Wolfe,21237,7355,63.98402919,27084,7265,0.008699392,0.987763426,0.012236574
Kentucky,KY,Woodford,21239,24939,3543.497241,72278.125,22363,0.142086581,0.896707967,0.103292033
Louisiana,LA,Acadia,22001,61773,2445.441498,46478.16667,49127,0.039587546,0.795282729,0.204717271
Louisiana,LA,Allen,22003,25764,3359.922213,48755.4,18435,0.130411513,0.715533302,0.284466698
Louisiana,LA,Ascension,22005,107215,12337.4993,73578,78572,0.115072511,0.732845218,0.267154782
Louisiana,LA,Assumption,22007,23421,1197.314071,55640.5,15635,0.05112139,0.667563298,0.332436702
Louisiana,LA,Avoyelles,22009,42073,3502.241682,43809,28188,0.083242024,0.669978371,0.330021629
Louisiana,LA,Beauregard,22011,35654,7888.167132,56893.71429,29321,0.221242136,0.822376171,0.177623829
Louisiana,LA,Bienville,22013,14353,2214.048177,43005.2,7935,0.154256823,0.552846095,0.447153905
Louisiana,LA,Bossier,22015,116979,8621.936102,58132.68182,84430,0.073704991,0.721753477,0.278246523
Louisiana,LA,Caddo,22017,254969,38720.51887,52624.28125,124942,0.151863634,0.4900282,0.5099718
Louisiana,LA,Calcasieu,22019,192768,27444.15468,52164.75,136514,0.14236883,0.708177706,0.291822294
Louisiana,LA,Caldwell,22021,10132,327.5929938,47013,8213,0.03233251,0.810600079,0.189399921
Louisiana,LA,Cameron,22023,6839,410.0178841,49030.33333,6546,0.0599529,0.957157479,0.042842521
Louisiana,LA,Catahoula,22025,10407,1103.086672,45673.33333,6985,0.105994684,0.671182858,0.328817142
Louisiana,LA,Claiborne,22027,17195,1484.860076,42379,8167,0.086354177,0.474963652,0.525036348
Louisiana,LA,Concordia,22029,20822,2695.018398,42611.8,11959,0.129431294,0.574344443,0.425655557
Louisiana,LA,De Soto,22031,26656,2542.61768,48397.14286,15456,0.095386318,0.579831933,0.420168067
Louisiana,LA,East Baton Rouge,22033,440171,49088.95267,61728.65217,214927,0.11152246,0.488280691,0.511719309
Louisiana,LA,East Carroll,22035,7759,1460.27213,29521.33333,2245,0.188203651,0.28934141,0.71065859
Louisiana,LA,East Feliciana,22037,20267,118.6066768,55867.8,10783,0.005852207,0.53204717,0.46795283
Louisiana,LA,Evangeline,22039,33984,4206.293615,41295.125,23439,0.123772764,0.689706921,0.310293079
Louisiana,LA,Franklin,22041,20767,1198.3644,44964,13930,0.057705225,0.67077575,0.32922425
Louisiana,LA,Grant,22043,22309,1620.897612,49248.8,18149,0.072656668,0.813528172,0.186471828
Louisiana,LA,Iberia,22045,73240,4679.110174,51222.33333,45551,0.063887359,0.621941562,0.378058438
Louisiana,LA,Iberville,22047,33387,829.4783013,53718.85714,16280,0.02484435,0.48761494,0.51238506
Louisiana,LA,Jackson,22049,16274,1976.841037,44571,11084,0.121472351,0.681086395,0.318913605
Louisiana,LA,Jefferson,22051,432552,22350.38269,60380.38583,272115,0.051670973,0.629091994,0.370908006
Louisiana,LA,Jefferson Davis,22053,31594,2170.197662,50892.42857,25125,0.068690184,0.795245933,0.204754067
Louisiana,LA,La Salle,22059,14890,2023.390661,62022.66667,12689,0.135889232,0.852182673,0.147817327
Louisiana,LA,Lafayette,22055,221578,19089.14967,64843.5814,153706,0.086150925,0.693688002,0.306311998
Louisiana,LA,Lafourche,22057,96318,9458.410907,61484.47826,76445,0.098199827,0.793673041,0.206326959
Louisiana,LA,Lincoln,22061,46735,9812.094911,54622.9,25775,0.209951747,0.551513855,0.448486145
Louisiana,LA,Livingston,22063,128026,10197.50845,65115.70588,117601,0.079651855,0.918571228,0.081428772
Louisiana,LA,Madison,22065,12093,405.7789704,31781,4498,0.033554864,0.371950715,0.628049285
Louisiana,LA,Morehouse,22067,27979,4012.498862,40242.125,14345,0.143411089,0.512705958,0.487294042
Louisiana,LA,Natchitoches,22069,39566,6635.745671,47185.11111,21494,0.167713331,0.5432442,0.4567558
Louisiana,LA,Orleans,22071,343829,31859.6338,54859.48588,113428,0.092661276,0.329896547,0.670103453
Louisiana,LA,Ouachita,22073,153720,20211.21217,49079.8,92884,0.131480693,0.604241478,0.395758522
Louisiana,LA,Plaquemines,22075,23042,4501.26787,51958.55556,16246,0.195350572,0.705060325,0.294939675
Louisiana,LA,Pointe Coupee,22077,22802,3665.165962,60954.16667,14010,0.160738793,0.614419788,0.385580212
Louisiana,LA,Rapides,22079,131613,19869.47415,49173.63636,83373,0.150968933,0.633470858,0.366529142
Louisiana,LA,Red River,22081,9091,455.294395,44068.5,5360,0.050081883,0.589594104,0.410405896
Louisiana,LA,Richland,22083,20725,1995.04497,46116.33333,12879,0.096262725,0.621423402,0.378576598
Louisiana,LA,Sabine,22085,24233,3502.230813,49566.71429,17155,0.144523204,0.707918953,0.292081047
Louisiana,LA,St. Bernard,22087,35897,7393.986249,46789.66667,26579,0.205977832,0.740423991,0.259576009
Louisiana,LA,St. Charles,22089,52780,8072.971097,66809.61538,36540,0.152955117,0.692307692,0.307692308
Louisiana,LA,St. Helena,22091,11203,388.5417397,40809,5034,0.034681937,0.449343926,0.550656074
Louisiana,LA,St. James,22093,22102,2845.80036,59222.42857,10615,0.128757595,0.480273278,0.519726722
Louisiana,LA,St. John the Baptist,22095,45924,5604.517487,56847,19501,0.122038966,0.424636356,0.575363644
Louisiana,LA,St. Landry,22097,83384,9007.269286,43793.15789,46615,0.108021554,0.559040104,0.440959896
Louisiana,LA,St. Martin,22099,52160,2892.080028,56269.09091,34313,0.05544632,0.657841258,0.342158742
Louisiana,LA,St. Mary,22101,54650,7852.224436,46012.25,32406,0.143682057,0.592973468,0.407026532
Louisiana,LA,St. Tammany,22103,233740,17339.7315,73283.83721,195364,0.074183843,0.835817575,0.164182425
Louisiana,LA,Tangipahoa,22105,121097,21404.12695,49929,80206,0.176751917,0.662328547,0.337671453
Louisiana,LA,Tensas,22107,5252,887.1350306,34562.33333,2202,0.168913753,0.41926885,0.58073115
Louisiana,LA,Terrebonne,22109,111860,12877.75115,58035.47619,78591,0.115123826,0.702583587,0.297416413
Louisiana,LA,Union,22111,22721,2300.144968,44646.5,15682,0.101234319,0.690198495,0.309801505
Louisiana,LA,Vermilion,22113,57999,1668.213424,55162.16667,46922,0.028762796,0.809013949,0.190986051
Louisiana,LA,Vernon,22115,52334,10530.46871,48881.08333,39614,0.201216584,0.756945771,0.243054229
Louisiana,LA,Washington,22117,47168,2670.028852,41027.81818,31482,0.056606785,0.66744403,0.33255597
Louisiana,LA,Webster,22119,41207,7136.638304,48627.72727,26469,0.173189951,0.64234232,0.35765768
Louisiana,LA,West Baton Rouge,22121,23788,2138.259401,63490.2,14271,0.089888154,0.599924332,0.400075668
Louisiana,LA,West Carroll,22123,11604,355.9093803,41216.66667,9497,0.030671267,0.818424681,0.181575319
Louisiana,LA,West Feliciana,22125,15625,3056.567301,71831.66667,8125,0.195620307,0.52,0.48
Louisiana,LA,Winn,22127,15313,1035.160509,41613.75,10223,0.067600112,0.667602691,0.332397309
Maine,ME,Androscoggin,23001,107702,2800.233382,54339.64286,99939,0.025999827,0.927921487,0.072078513
Maine,ME,Aroostook,23003,71870,3475.680509,50401.08333,68759,0.048360658,0.956713511,0.043286489
Maine,ME,Cumberland,23005,281674,13074.47801,73042.79104,261396,0.046417057,0.928008975,0.071991025
Maine,ME,Franklin,23007,30768,1877.235978,50738.11111,29952,0.06101261,0.973478939,0.026521061
Maine,ME,Hancock,23009,54418,964.864616,59256.64706,52741,0.017730615,0.969182991,0.030817009
Maine,ME,Kennebec,23011,122151,1929.03489,58442.16129,117501,0.015792215,0.961932362,0.038067638
Maine,ME,Knox,23013,39736,1711.87304,58190.81818,38579,0.043081162,0.970882827,0.029117173
Maine,ME,Lincoln,23015,34457,475.5237078,61043.77778,33636,0.013800496,0.976173201,0.023826799
Maine,ME,Oxford,23017,57833,3055.33186,51750.76471,55990,0.05283025,0.968132381,0.031867619
Maine,ME,Penobscot,23019,153923,8209.657435,57908.63043,146802,0.053336132,0.953736609,0.046263391
Maine,ME,Piscataquis,23021,17535,345.3253513,44847.25,17000,0.01969349,0.969489592,0.030510408
Maine,ME,Sagadahoc,23023,35293,1292.955866,67074.625,33969,0.03663491,0.962485479,0.037514521
Maine,ME,Somerset,23025,52228,2819.320777,49356.52941,50733,0.053981021,0.971375507,0.028624493
Maine,ME,Waldo,23027,38786,2457.5446,54606.125,37673,0.063361641,0.971304079,0.028695921
Maine,ME,Washington,23029,32856,1791.098098,44656.78571,30257,0.054513577,0.920897249,0.079102751
Maine,ME,York,23031,197131,7617.333817,69780.92683,190044,0.038640974,0.964049287,0.035950713
Maryland,MD,Allegany,24001,75087,8476.947106,54602.04348,66981,0.112895003,0.892045228,0.107954772
Maryland,MD,Anne Arundel,24003,537656,28309.69979,101704.6538,405456,0.052653927,0.754117875,0.245882125
Maryland,MD,Baltimore,24005,805029,23634.86921,84575.11215,520185,0.029359028,0.646169268,0.353830732
Maryland,MD,Baltimore City,24510,620961,5507.16259,54936.295,183830,0.008868774,0.296041136,0.703958864
Maryland,MD,Calvert,24009,88737,4858.259924,107231.2778,72231,0.054748976,0.813989655,0.186010345
Maryland,MD,Caroline,24011,33066,1400.412292,64620.88889,26396,0.042352032,0.798282223,0.201717777
Maryland,MD,Carroll,24013,167134,6501.016808,103681.8421,155282,0.038897034,0.92908684,0.07091316
Maryland,MD,Cecil,24015,101108,8146.17355,76397.31579,90189,0.080569031,0.892006567,0.107993433
Maryland,MD,Charles,24017,146551,7663.630727,101465.8667,73677,0.052293268,0.502739661,0.497260339
Maryland,MD,Dorchester,24019,32618,1905.559484,50517.1,22065,0.058420488,0.676466981,0.323533019
Maryland,MD,Frederick,24021,233385,6463.69545,99466.45902,190306,0.027695419,0.815416586,0.184583414
Maryland,MD,Garrett,24023,30097,1470.75694,58126.42857,29440,0.048867227,0.978170582,0.021829418
Maryland,MD,Harford,24025,244826,11517.42407,92990.14035,198763,0.047043305,0.811854133,0.188145867
Maryland,MD,Howard,24027,287085,5742.842776,130198.2909,178523,0.020003981,0.621847188,0.378152812
Maryland,MD,Kent,24029,20197,183.3151766,69204.6,16169,0.009076357,0.80056444,0.19943556
Maryland,MD,Montgomery,24031,971777,20163.70088,125381.0372,558358,0.020749309,0.574574208,0.425425792
Maryland,MD,Prince George's,24033,863420,36451.23607,85321.09633,166059,0.042217271,0.192327025,0.807672975
Maryland,MD,Queen Anne's,24035,47798,1371.826551,87459.75,42397,0.028700501,0.88700364,0.11299636
Maryland,MD,Somerset,24039,26470,2384.731553,37180.75,14170,0.090091861,0.535323007,0.464676993
Maryland,MD,St. Mary's,24037,105151,4545.476534,90559.44444,82636,0.043228087,0.785879354,0.214120646
Maryland,MD,Talbot,24041,37782,990.8950255,76687.1,30746,0.026226643,0.813773755,0.186226245
Maryland,MD,Washington,24043,147430,12889.1755,61700.59375,125447,0.087425731,0.850891949,0.149108051
Maryland,MD,Wicomico,24045,98733,8912.388438,60159.15789,67784,0.090267575,0.686538442,0.313461558
Maryland,MD,Worcester,24047,51454,3712.540004,64425,42194,0.072152602,0.820033428,0.179966572
Massachusetts,MA,Barnstable,25001,215888,21226.21137,76075.4386,200194,0.098320478,0.927304899,0.072695101
Massachusetts,MA,Berkshire,25003,131219,9790.769426,68073.05128,121384,0.074613962,0.925048964,0.074951036
Massachusetts,MA,Bristol,25005,548285,22331.02618,67662.97619,484794,0.040728866,0.884200735,0.115799265
Massachusetts,MA,Dukes,25007,16535,1227.192245,74435.25,14492,0.074217856,0.876443907,0.123556093
Massachusetts,MA,Essex,25009,743159,33548.22322,85134.31902,608369,0.045142726,0.818625624,0.181374376
Massachusetts,MA,Franklin,25011,71372,5025.209799,67843.5,67239,0.070408701,0.942092137,0.057907863
Massachusetts,MA,Hampden,25013,463490,24963.43025,61212.06796,354580,0.053859695,0.765021899,0.234978101
Massachusetts,MA,Hampshire,25015,158080,18428.06644,80494.38889,140250,0.116574307,0.887209008,0.112790992
Massachusetts,MA,Middlesex,25017,1503085,47188.89007,108332.478,1202411,0.031394692,0.799962078,0.200037922
Massachusetts,MA,Nantucket,25019,10172,141.8136316,85614.83333,8913,0.013941568,0.876228864,0.123771136
Massachusetts,MA,Norfolk,25021,670850,25659.59778,115228.7462,551847,0.038249382,0.822608631,0.177391369
Massachusetts,MA,Plymouth,25023,494919,27252.15356,91167.69,423133,0.055063866,0.854954043,0.145045957
Massachusetts,MA,Suffolk,25025,722023,1736.673334,70894.48529,404269,0.002405288,0.559911526,0.440088474
Massachusetts,MA,Worcester,25027,798552,44534.22157,79695.8314,683361,0.055768718,0.855750158,0.144249842
Michigan,MI,Alcona,26001,10942,451.8206691,47336.2,10712,0.041292329,0.978980077,0.021019923
Michigan,MI,Alger,26003,9601,1347.294549,50339.66667,8286,0.140328565,0.863035101,0.136964899
Michigan,MI,Allegan,26005,111408,5003.073027,57593.84,103513,0.044907664,0.929134353,0.070865647
Michigan,MI,Alpena,26007,29598,1021.687704,44174.3,28845,0.034518809,0.974559092,0.025440908
Michigan,MI,Antrim,26009,23580,13.99047762,56549.28571,22815,0.00059332,0.967557252,0.032442748
Michigan,MI,Arenac,26011,15899,1945.654934,46108.2,15393,0.122375931,0.968174099,0.031825901
Michigan,MI,Baraga,26013,8860,480.7965992,54022.5,6641,0.054265982,0.749548533,0.250451467
Michigan,MI,Barry,26015,59173,3.537579025,63171.18182,57350,5.97837E-05,0.96919203,0.03080797
Michigan,MI,Bay,26017,107771,5848.929932,55584.96154,101451,0.054271835,0.941357137,0.058642863
Michigan,MI,Benzie,26019,17525,0,56203.4,16843,0,0.961084165,0.038915835
Michigan,MI,Berrien,26021,156813,14098.64054,56598,122804,0.089907345,0.783123848,0.216876152
Michigan,MI,Branch,26023,45248,1911.866952,51693.83333,42055,0.042253071,0.929433345,0.070566655
Michigan,MI,Calhoun,26025,136146,12856.02271,50167.89744,111915,0.094428207,0.822021947,0.177978053
Michigan,MI,Cass,26027,52293,2024.968783,56326.90909,46496,0.038723515,0.889143862,0.110856138
Michigan,MI,Charlevoix,26029,25949,192.6424563,59064.15385,24806,0.007423887,0.95595206,0.04404794
Michigan,MI,Cheboygan,26031,26152,2047.012384,47852.25,24459,0.078273646,0.935263077,0.064736923
Michigan,MI,Chippewa,26033,38520,2457.472111,40391.14286,27837,0.063797303,0.722663551,0.277336449
Michigan,MI,Clare,26035,30926,329.855306,40013.63636,29951,0.010665954,0.968473129,0.031526871
Michigan,MI,Clinton,26037,75382,8518.665901,70547.18182,70018,0.113006632,0.928842429,0.071157571
Michigan,MI,Crawford,26039,14074,492.2887834,52666.4,13721,0.034978598,0.974918289,0.025081711
Michigan,MI,Delta,26041,37069,2639.964201,52459.27273,35118,0.071217573,0.947368421,0.052631579
Michigan,MI,Dickinson,26043,26168,2321.224825,54031.42857,25438,0.088704709,0.972103332,0.027896668
Michigan,MI,Eaton,26045,107759,10482.68944,65981.28571,94561,0.097279016,0.877522991,0.122477009
Michigan,MI,Emmet,26047,32694,2603.701006,64207.625,30375,0.079638497,0.929069554,0.070930446
Michigan,MI,Genesee,26049,425790,49685.74041,49062.23664,317393,0.116690717,0.745421452,0.254578548
Michigan,MI,Gladwin,26051,25692,871.0728999,47467.44444,25111,0.033904441,0.977385957,0.022614043
